stage,layer,layer_type,layer_category,tensor_type,count,min,max,min_abs_nonzero,empirical_min_spacing,frac_zero,format,verdict,mean_rel_error,max_rel_error,frac_overflow,frac_underflow_of_nonzero,scale
begin,bn1,BatchNorm2d,batchnorm,activation,41943040,-7.547884464263916,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.0,FP8_E5M2,Marginal,0.044473663364057024,0.11110392916576818,0.0,0.0,
begin,bn1,BatchNorm2d,batchnorm,activation,41943040,-7.547884464263916,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.0,INT16,Sufficient,0.0003986008405593075,0.3823012044570937,,,0.0001973201114781321
begin,bn1,BatchNorm2d,batchnorm,activation,41943040,-7.547884464263916,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.0,INT8,Marginal,0.06246336305325557,1.0,,,0.05091014246302327
begin,bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.029796410351991653,0.030728869140148163,1.990048258448951e-05,6.100162863731384e-08,0.0,FP16,Sufficient,0.00016572169720121014,0.0009958661417035686,0.0,0.0,
begin,bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.029796410351991653,0.030728869140148163,1.990048258448951e-05,6.100162863731384e-08,0.0,FP8_E4M3,Not sufficient,0.22055065771365445,1.0,0.0,0.115625,
begin,bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.029796410351991653,0.030728869140148163,1.990048258448951e-05,6.100162863731384e-08,0.0,FP8_E5M2,Marginal,0.048886951502697354,0.2332452744441111,0.0,0.0,
begin,bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.029796410351991653,0.030728869140148163,1.990048258448951e-05,6.100162863731384e-08,0.0,INT16,Sufficient,0.00021311289285429056,0.01527702961524808,,,9.377992840402894e-07
begin,bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.029796410351991653,0.030728869140148163,1.990048258448951e-05,6.100162863731384e-08,0.0,INT8,Marginal,0.045218273582678256,1.0,,,0.0002419595995287257
begin,bn1,BatchNorm2d,batchnorm,weight_update,320,-0.0020316243171691895,0.002379179000854492,2.3245811462402344e-06,5.960464477539063e-08,0.0,FP16,Sufficient,0.00013433078735577742,0.000482392667631452,0.0,0.0,
begin,bn1,BatchNorm2d,batchnorm,weight_update,320,-0.0020316243171691895,0.002379179000854492,2.3245811462402344e-06,5.960464477539063e-08,0.0,FP8_E4M3,Not sufficient,0.9359945008758036,1.0,0.0,0.859375,
begin,bn1,BatchNorm2d,batchnorm,weight_update,320,-0.0020316243171691895,0.002379179000854492,2.3245811462402344e-06,5.960464477539063e-08,0.0,FP8_E5M2,Marginal,0.06061112762410152,1.0,0.0,0.009375,
begin,bn1,BatchNorm2d,batchnorm,weight_update,320,-0.0020316243171691895,0.002379179000854492,2.3245811462402344e-06,5.960464477539063e-08,0.0,INT16,Sufficient,0.00012472219635812666,0.010231330301828065,,,7.260899688267135e-08
begin,bn1,BatchNorm2d,batchnorm,weight_update,320,-0.0020316243171691895,0.002379179000854492,2.3245811462402344e-06,5.960464477539063e-08,0.0,INT8,Marginal,0.03557160775060792,1.0,,,1.873369292011411e-05
begin,layer1.0.conv1,Conv2d,conv,weight,36864,-0.041665639728307724,0.041662562638521194,2.1792948246002197e-06,3.725290298461914e-09,0.0,FP16,Sufficient,0.00018095543783826006,0.0013767783386874712,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,weight,36864,-0.041665639728307724,0.041662562638521194,2.1792948246002197e-06,3.725290298461914e-09,0.0,FP8_E4M3,Not sufficient,0.0707112433528968,1.0,0.0,0.02235,
begin,layer1.0.conv1,Conv2d,conv,weight,36864,-0.041665639728307724,0.041662562638521194,2.1792948246002197e-06,3.725290298461914e-09,0.0,FP8_E5M2,Marginal,0.04530555876434341,0.8797613584212942,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,weight,36864,-0.041665639728307724,0.041662562638521194,2.1792948246002197e-06,3.725290298461914e-09,0.0,INT16,Sufficient,6.312808683380398e-05,0.06011380252742852,,,1.2715732208718443e-06
begin,layer1.0.conv1,Conv2d,conv,weight,36864,-0.041665639728307724,0.041662562638521194,2.1792948246002197e-06,3.725290298461914e-09,0.0,INT8,Sufficient,0.014685845929655585,1.0,,,0.00032807590337250174
begin,layer1.0.conv1,Conv2d,conv,input,41943040,0.0,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.5034348011016846,FP16,Sufficient,8.681172353934436e-05,0.0004821570107678592,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,input,41943040,0.0,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.5034348011016846,FP8_E4M3,Sufficient,0.011902154329502434,1.0,0.0,0.0006076564715414219,
begin,layer1.0.conv1,Conv2d,conv,input,41943040,0.0,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.5034348011016846,FP8_E5M2,Marginal,0.022017975543491684,0.11110392916576818,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,input,41943040,0.0,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.5034348011016846,INT16,Sufficient,0.00012958597941392828,0.08486569069390809,,,0.00014633031790317692
begin,layer1.0.conv1,Conv2d,conv,input,41943040,0.0,7.382938861846924,2.2503984453692283e-08,4.656612873077393e-10,0.5034348011016846,INT8,Marginal,0.024317222905988263,1.0,,,0.03775437422624723
begin,layer1.0.conv1,Conv2d,conv,activation,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP16,Sufficient,0.00017627964000655169,0.0009871668311944718,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,activation,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP8_E4M3,Marginal,0.02764245574684719,1.0,0.0,0.00245,
begin,layer1.0.conv1,Conv2d,conv,activation,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP8_E5M2,Marginal,0.04501844964241476,0.2965221124946329,0.0,0.0,
